"","lccode","year","campaign","location","cyear","target","tccode","navco1designation","camp_orgs","camp_size","camp_size_est","camp_conf_intensity","rad_flank","resis_meth","cdivers_gender","cdivers_age","cdivers_class","cdivers_urbrural","cdivers_ideol","cdivers_party","cdivers_regional","cdivers_ethnicity","cdivers_religion","camp_goals","goalschange","camp_structure","pi_educ","pi_socwel","pi_tradmedia","pi_newmedia","pi_police","pi_army","pi_dispute","media_outreach","repression","discrim","ab_domestic_con","ab_inter_con","ab_inter_reper","camp_backlash","sec_defect","state_defect","dom_media","regime_support","wdrwl_support","camp_support","ingo_support","dias_support","sdirect","slifted","in_media","success","progress","pop_opinion","reliability","id","prim_method"
"1086",404,1972,"PAIGC","Guinea-Biaasu",1,"Portuguese occupation","235",0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,0
"1087",404,1971,"PAIGC","Guinea-Biaasu",1,"Portuguese occupation","235",0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,0
"1088",404,1964,"PAIGC","Guinea-Biaasu",1,"Portuguese occupation","235",0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,1,0,0,0,0,0,1,0,NA,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,160,0
"1089",770,1983,"Pakistan pro-dem movement","Pakistan",0,"Zia al-Huq","770",1,9,1,0,2,2,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,1,0,1,0,1,2,1,0,1,0,0,0,0,2,0,1,0,2,163,1
"1090",663,1970,"Palestinian activists","Jordan",0,"Jordanian rule","663",0,2,2,1,2,0,0,0,1,1,1,0,1,1,0,1,4,0,1,1,0,1,0,1,1,1,1,3,0,1,1,0,2,0,0,2,1,0,1,0,1,0,0,2,0,0,1,2,165,0
"1091",665,1999,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,NA,1,1,NA,2,NA,NA,2,1,0,1,1,0,0,0,1,0,1,1,2,164,0
"1092",665,1997,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,NA,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,NA,NA,3,NA,NA,2,1,0,1,1,0,0,0,1,0,1,1,2,164,0
"1093",665,1979,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,3,NA,NA,NA,1,0,1,NA,1,0,0,1,0,0,1,2,164,0
"1094",665,2003,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,2,NA,NA,2,1,0,1,1,1,0,0,1,0,0,1,2,164,0
"1095",665,1993,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,0,2,1,3,2,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,NA,NA,2,NA,NA,2,1,0,1,1,1,0,1,1,0,2,1,2,164,1
"1096",665,2000,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,1,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,1,1,0,0,1,0,0,1,2,164,0
"1097",665,1975,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,0,0,1,1,NA,1,1,0,NA,5,0,0,1,1,1,NA,NA,1,NA,1,3,1,NA,1,NA,3,NA,NA,NA,1,0,1,NA,1,0,0,1,0,0,1,2,164,0
"1098",665,1973,"Palestinian Liberation","Palestinian Territories",0,"Israeli occupation","666",0,5,2,1,2,0,0,NA,0,NA,1,NA,1,1,0,0,5,0,0,1,1,1,NA,NA,1,NA,1,3,NA,NA,1,NA,3,NA,NA,1,1,0,1,NA,1,0,0,1,0,0,1,2,164,0
"1099",665,1984,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,NA,NA,1,NA,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1100",665,2004,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,NA,1,NA,NA,3,NA,NA,2,1,0,1,1,1,0,0,1,0,0,1,2,164,0
"1101",665,1990,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,0,2,1,3,2,0,1,1,1,1,1,1,1,NA,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,1
"1102",665,2001,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,1,1,0,0,1,0,0,1,2,164,0
"1103",665,1982,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,1,2,1,1,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1104",665,1991,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,1,2,1,3,2,0,1,1,1,1,1,1,NA,NA,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,2,NA,NA,2,1,0,1,1,1,0,0,1,0,1,1,2,164,1
"1105",665,1974,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,NA,0,NA,1,NA,1,1,0,0,5,0,0,1,1,1,NA,NA,1,NA,1,3,1,NA,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1106",665,1976,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,NA,1,0,1,3,NA,NA,1,NA,3,NA,NA,NA,1,0,1,NA,1,0,0,0,0,0,1,2,164,0
"1107",665,2006,"Palestinian Liberation","Palestinian Territories",2,"Israeli occupation","666",0,0,2,1,2,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,1,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,NA,NA,1,0,0,1,0,0,1,2,164,0
"1108",665,1994,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,1,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,NA,NA,3,NA,NA,2,1,0,1,1,1,0,0,1,0,3,1,2,164,0
"1109",665,1988,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,2,2,1,2,2,0,1,1,1,1,1,1,NA,NA,1,5,0,0,1,1,1,NA,1,1,1,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,2,0,0,1,3,164,1
"1110",665,1981,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,NA,2,1,2,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1111",665,1995,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,1,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,NA,NA,3,NA,NA,2,1,0,1,1,1,0,0,1,0,0,1,2,164,0
"1112",665,1983,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1113",665,1985,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,NA,2,1,2,0,0,0,0,1,1,NA,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1114",665,1987,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,10,2,1,1,2,2,1,1,1,1,1,1,NA,NA,NA,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,3,164,1
"1115",665,1992,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,0,2,1,3,2,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,1,3,NA,NA,2,1,1,1,1,1,1,0,1,0,2,1,2,164,1
"1116",665,1986,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,0,0,1,1,NA,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,NA,NA,1,NA,2,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1117",665,1998,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,NA,1,1,NA,2,NA,NA,1,1,0,1,1,0,0,0,1,0,2,1,2,164,0
"1118",665,2005,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,1,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,2,NA,1,NA,NA,3,NA,NA,2,1,0,1,NA,1,0,0,2,0,2,1,2,164,0
"1119",665,1977,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,2,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,NA,1,NA,1,3,1,NA,1,NA,2,NA,NA,1,1,0,1,NA,1,0,0,NA,0,0,1,2,164,0
"1120",665,2002,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,1,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1121",665,1980,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,1,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,3,NA,NA,2,1,0,1,0,1,0,0,1,0,0,1,2,164,0
"1122",665,1978,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,0,0,1,1,0,1,1,0,0,5,0,0,1,1,1,NA,1,1,NA,1,3,1,NA,1,NA,3,NA,NA,1,1,0,1,NA,1,0,0,1,0,0,1,2,164,0
"1123",665,1996,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",0,0,2,1,3,0,0,1,1,1,1,1,1,NA,0,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,NA,NA,3,NA,NA,2,1,0,1,1,0,0,0,1,0,0,1,2,164,0
"1124",665,1989,"Palestinian Liberation","Palestinian Territories",1,"Israeli occupation","666",1,0,2,1,2,2,0,1,1,1,1,1,1,NA,NA,1,5,0,0,1,1,1,NA,1,1,NA,1,3,1,1,1,NA,3,NA,NA,1,1,0,1,1,1,0,0,1,0,0,1,2,164,1
"1125",150,1947,"Paraguay leftist rebellion","Paraguay",0,"Morinigo regime","150",0,1,NA,NA,0,0,1,0,NA,0,1,1,1,1,NA,NA,0,0,0,1,NA,NA,0,NA,1,1,1,3,0,NA,NA,NA,1,1,NA,1,1,0,NA,NA,NA,0,0,1,0,0,NA,2,166,0
"1126",812,1968,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1127",812,1973,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,0,1,1,0,0,0,0,1,0,3,0,2,167,0
"1128",812,1974,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,0,NA,NA,NA,NA,0,NA,NA,2,0,0,1,0,0,0,0,0,0,1,0,2,167,0
"1129",812,1963,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,NA,1,0,1,1,0,1,3,0,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,1,0,2,167,0
"1130",812,1960,"Pathet Lao","Laos",0,"Laotian government","812",0,2,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,3,NA,0,0,1,3,0,0,1,1,0,1,0,0,1,0,1,0,0,NA,2,167,0
"1131",812,1966,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1132",812,1965,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1133",812,1969,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,NA,2,167,0
"1134",812,1975,"Pathet Lao","Laos",2,"Laotian government","812",0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,0,NA,NA,0,3,NA,NA,2,0,0,1,0,0,0,0,1,1,4,0,2,167,0
"1135",812,1961,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,3,0,0,0,1,3,0,0,2,1,0,1,0,0,0,0,1,0,2,0,2,167,0
"1136",812,1971,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1137",812,1962,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,3,0,NA,NA,1,3,NA,NA,2,1,0,1,0,0,0,1,1,0,1,0,2,167,0
"1138",812,1964,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,2,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1139",812,1970,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,0,2,167,0
"1140",812,1972,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,1,0,2,167,0
"1141",812,1967,"Pathet Lao","Laos",1,"Laotian government","812",0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,NA,1,0,1,1,0,1,3,1,NA,NA,0,3,NA,NA,2,1,0,1,0,0,0,0,1,0,0,NA,2,167,0
"1142",517,1994,"Patriotic Front","Rwanda",0,"Hutu regime and genocide","517",0,1,2,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,0,1,1,1,0,1,0,0,2,1,4,0,3,168,0
"1143",840,1983,"People Power","Philippines",0,"Ferdinand Marcos","840",1,1,3,2,0,2,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,3,0,0,1,1,0,1,0,0,0,0,2,0,0,0,3,169,1
"1144",840,1984,"People Power","Philippines",1,"Ferdinand Marcos","840",1,3,3,2,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,3,1,1,2,1,0,0,0,0,0,0,2,0,0,1,3,169,1
"1145",840,1985,"People Power","Philippines",1,"Ferdinand Marcos","840",1,0,5,3,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,3,1,1,0,0,3,1,1,2,1,0,0,0,0,0,0,2,0,3,1,2,169,1
"1146",840,1986,"People Power","Philippines",2,"Ferdinand Marcos","840",1,11,5,3,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,2,0,1,1,1,3,1,1,2,1,1,0,0,0,0,0,2,1,4,1,3,169,1
"1147",552,1986,"PF-ZAPU guerillas","Zimbabwe",1,"Mugabe regime","552",0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,NA,NA,NA,3,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,2,161,0
"1148",552,1982,"PF-ZAPU guerillas","Zimbabwe",0,"Mugabe regime","552",0,2,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,NA,NA,NA,3,0,0,NA,0,0,1,0,0,0,0,2,0,0,0,3,161,0
"1149",552,1987,"PF-ZAPU guerillas","Zimbabwe",2,"Mugabe regime","552",0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,NA,0,0,0,0,0,1,0,2,0,3,0,3,161,0
"1150",552,1984,"PF-ZAPU guerillas","Zimbabwe",1,"Mugabe regime","552",0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,NA,0,0,1,0,0,1,0,1,0,0,0,3,161,0
"1151",552,1983,"PF-ZAPU guerillas","Zimbabwe",1,"Mugabe regime","552",0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,NA,0,0,1,0,0,1,0,2,0,0,0,3,161,0
"1152",552,1985,"PF-ZAPU guerillas","Zimbabwe",1,"Mugabe regime","552",0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,NA,0,0,0,1,0,1,0,2,0,0,0,3,161,0
"1153",155,1973,"Pinochet-led rebels","Chile",0,"Allende regime","155",0,1,2,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,3,0,1,1,0,3,1,1,2,0,0,1,0,0,1,1,1,1,4,0,2,170,0
"1154",437,2002,"PMIC","Ivory Coast",0,"incumbent regime","437",0,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,0,0,0,3,1,1,2,1,0,1,0,0,1,1,2,0,2,0,3,162,0
"1155",437,2003,"PMIC","Ivory Coast",1,"incumbent regime","437",0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,1,1,0,3,0,0,2,1,0,1,0,0,0,0,2,0,2,0,3,162,0
"1156",437,2005,"PMIC","Ivory Coast",2,"incumbent regime","437",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,0,1,0,3,0,0,2,NA,NA,NA,0,0,1,0,2,0,3,NA,2,162,0
"1157",437,2004,"PMIC","Ivory Coast",1,"incumbent regime","437",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,0,1,0,3,0,0,2,1,0,1,0,0,1,0,2,0,0,0,3,162,0
"1158",290,1968,"Poland Anti-Communist I","Poland",0,"Communist regime","290",1,1,2,1,0,2,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,171,1
"1159",290,1970,"Poland Anti-Communist II","Poland",0,"Communist regime","290",1,0,2,1,0,2,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,172,1
"1160",290,1976,"Poland Warsaw worker uprising","Poland",0,"Communist regime","290",1,1,2,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,1,1,NA,0,3,0,0,2,1,0,0,0,0,0,0,0,1,4,1,3,173,1
"1161",702,1996,"Popular Democratic Army (UTO)","Tajikistan",1,"Rakhmanov regime","702",0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,2,0,2,0,3,174,0
"1162",702,1994,"Popular Democratic Army (UTO)","Tajikistan",1,"Rakhmanov regime","702",0,0,2,1,1,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,2,0,1,0,3,174,0
"1163",702,1992,"Popular Democratic Army (UTO)","Tajikistan",0,"Rakhmanov regime","702",0,4,3,2,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,1,0,0,1,0,1,3,1,1,1,0,3,1,1,1,1,0,0,0,0,0,0,2,0,1,0,3,174,0
"1164",702,1995,"Popular Democratic Army (UTO)","Tajikistan",1,"Rakhmanov regime","702",0,0,2,1,1,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,3,NA,NA,1,1,0,1,0,0,0,0,2,0,0,0,3,174,0
"1165",702,1993,"Popular Democratic Army (UTO)","Tajikistan",1,"Rakhmanov regime","702",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,3,NA,NA,1,1,0,1,0,0,0,0,2,0,0,NA,3,174,0
"1166",702,1997,"Popular Democratic Army (UTO)","Tajikistan",2,"Rakhmanov regime","702",0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,3,0,3,174,0
"1167",698,1968,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,1,1,0,1,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
"1168",698,1971,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,0,1,0,1,0,0,1,0,0,NA,0,1,0,0,NA,0,0,1,1,NA,NA,NA,NA,1,NA,1,3,0,NA,NA,NA,3,NA,NA,2,1,0,1,0,NA,0,0,1,0,0,0,2,175,0
"1169",698,1965,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,NA,0,0,1,0,0,0,NA,0,NA,1,1,0,0,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,175,0
"1170",698,1969,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,1,1,0,1,0,0,1,NA,0,NA,0,1,0,0,NA,0,0,1,1,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,3,NA,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
"1171",698,1974,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,1,1,0,1,0,0,1,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,2,NA,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
"1172",698,1975,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,175,0
"1173",698,1973,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,0,1,0,1,0,0,1,0,0,NA,0,1,0,0,NA,0,0,1,1,NA,NA,NA,NA,1,NA,NA,3,1,NA,NA,NA,2,NA,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
"1174",698,1970,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,0,1,0,1,0,0,1,0,0,NA,0,1,0,0,NA,0,0,1,1,NA,NA,0,NA,1,NA,1,3,NA,NA,NA,NA,3,1,1,2,1,0,1,0,NA,0,0,1,0,3,0,2,175,0
"1175",698,1964,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",0,"Oman government","698",0,4,0,0,1,0,0,0,NA,0,NA,1,1,0,0,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,0,NA,NA,0,1,0,1,0,NA,0,0,0,0,0,0,1,175,0
"1176",698,1972,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,0,1,0,1,0,0,1,0,0,NA,0,1,0,0,NA,0,0,1,1,NA,NA,NA,NA,1,NA,NA,3,0,NA,NA,NA,3,NA,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
"1177",698,1967,"Popular Front for the Liberation of Oman and the Arab Gulf (PFLOAG)","Oman",1,"Oman government","698",0,NA,1,0,1,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,3,1,NA,1,1,0,1,0,NA,0,0,0,0,0,0,2,175,0
